Index,BWTDA,Area de Salida,Fecha,Orden/Pedido,Año,Mes,Dia,Bultos,Dia sem,Contenedores,Registro Valido,% Registro Valido
1230,21,Seco,44960,7206808,2023,2,3,892.0,5,10,OK,1.0
1235,21,Seco,44963,7208785,2023,2,6,1305.0,1,19,OK,1.0
1240,21,Seco,44966,7211557,2023,2,9,937.0,4,18,OK,1.0
1244,21,Seco,44967,7212537,2023,2,10,1266.0,5,18,OK,1.0
1247,21,Seco,44968,7213475,2023,2,11,1103.0,6,11,OK,1.0
1252,21,Seco,44971,7215146,2023,2,14,367.0,2,9,OK,1.0
1255,21,Seco,44973,7217002,2023,2,16,987.0,4,15,OK,1.0
1257,21,Seco,44974,7218013,2023,2,17,216.0,5,5,OK,1.0
1261,21,Seco,44975,7218926,2023,2,18,888.0,6,14,OK,1.0
1262,21,Seco,44977,7219653,2023,2,20,753.0,1,10,OK,1.0
1265,21,Seco,44978,7220712,2023,2,21,713.0,2,7,OK,1.0
1267,21,Seco,44979,7221578,2023,2,22,937.0,3,11,OK,1.0
1269,21,Seco,44980,7222728,2023,2,23,668.0,4,5,OK,1.0
1271,21,Seco,44981,7223793,2023,2,24,78.0,5,1,OK,1.0
1272,21,Seco,44981,7223800,2023,2,24,749.0,5,8,OK,1.0
1275,21,Seco,44982,7224785,2023,2,25,283.0,6,5,OK,1.0
1277,21,Seco,44984,7225736,2023,2,27,849.0,1,11,OK,1.0
1279,21,Seco,44985,7226591,2023,2,28,646.0,2,7,OK,1.0
1284,24,Seco,44928,7181610,2023,1,2,698.0,1,11,OK,1.0
1288,24,Seco,44930,7183854,2023,1,4,830.0,3,16,OK,1.0
1292,24,Seco,44931,7184717,2023,1,5,305.0,4,12,OK,1.0
1296,24,Seco,44933,7186098,2023,1,7,765.0,6,13,OK,1.0
1301,24,Seco,44935,7187425,2023,1,9,945.0,1,18,OK,1.0
1308,24,Seco,44938,7190199,2023,1,12,1269.0,4,23,OK,1.0
1312,24,Seco,44942,7191858,2023,1,16,1215.0,1,20,OK,1.0
1315,24,Seco,44943,7192553,2023,1,17,547.0,2,12,OK,1.0
1319,24,Seco,44944,7194519,2023,1,18,911.0,3,18,OK,1.0
1323,24,Seco,44945,7195349,2023,1,19,1045.0,4,17,OK,1.0
1326,24,Seco,44947,7197203,2023,1,21,756.0,6,10,OK,1.0
1331,24,Seco,44949,7196964,2023,1,23,92.0,1,1,OK,1.0
1332,24,Seco,44949,7198077,2023,1,23,783.0,1,12,OK,1.0
1336,24,Seco,44950,7199102,2023,1,24,296.0,2,9,OK,1.0
1337,24,Seco,44950,7199107,2023,1,24,24.0,2,1,OK,1.0
1341,24,Seco,44951,7200026,2023,1,25,564.0,3,5,OK,1.0
1345,24,Seco,44952,7201029,2023,1,26,460.0,4,13,OK,1.0
1350,24,Seco,44953,7202032,2023,1,27,614.0,5,8,OK,1.0
1353,24,Seco,44956,7203809,2023,1,30,997.0,1,18,OK,1.0
1354,24,Seco,44956,7203818,2023,1,30,107.0,1,1,OK,1.0
1359,24,Seco,44957,7204743,2023,1,31,326.0,2,9,OK,1.0
1363,24,Seco,44958,7205647,2023,2,1,710.0,3,9,OK,1.0
1367,24,Seco,44959,7206729,2023,2,2,706.0,4,11,OK,1.0
1370,24,Seco,44960,7207699,2023,2,3,390.0,5,12,OK,1.0
1375,24,Seco,44963,7209447,2023,2,6,949.0,1,14,OK,1.0
1378,24,Seco,44964,7210394,2023,2,7,341.0,2,9,OK,1.0
1383,24,Seco,44965,7211438,2023,2,8,738.0,3,11,OK,1.0
1387,24,Seco,44966,7212411,2023,2,9,427.0,4,9,OK,1.0
1391,24,Seco,44967,7213406,2023,2,10,719.0,5,9,OK,1.0
1394,24,Seco,44970,7214914,2023,2,13,1297.0,1,22,OK,1.0
1398,24,Seco,44972,7216911,2023,2,15,746.0,3,13,OK,1.0
1402,24,Seco,44973,7217831,2023,2,16,133.0,4,3,OK,1.0
1406,24,Seco,44974,7218776,2023,2,17,1287.0,5,26,OK,1.0
1410,24,Seco,44977,7220382,2023,2,20,608.0,1,6,OK,1.0
1414,24,Seco,44979,7222599,2023,2,22,920.0,3,13,OK,1.0
1418,24,Seco,44980,7223586,2023,2,23,242.0,4,6,OK,1.0
1423,24,Seco,44984,7225611,2023,2,27,725.0,1,10,OK,1.0
1426,27,Seco,44954,7202503,2023,1,28,500.0,6,10,OK,1.0
1429,27,Seco,44959,7206125,2023,2,2,108.0,4,2,OK,1.0
1430,27,Seco,44959,7206173,2023,2,2,119.0,4,1,OK,1.0
1433,27,Seco,44964,7209736,2023,2,7,67.0,2,1,OK,1.0
1434,27,Seco,44964,7209795,2023,2,7,63.0,2,2,OK,1.0
1437,27,Seco,44978,7220884,2023,2,21,675.0,2,15,OK,1.0
1441,27,Seco,44985,7227327,2023,2,28,320.0,2,5,OK,1.0
1445,29,Seco,44928,7181273,2023,1,2,500.0,1,10,OK,1.0
1450,29,Seco,44929,7181833,2023,1,3,240.0,2,6,OK,1.0
1454,29,Seco,44930,7182936,2023,1,4,858.0,3,19,OK,1.0
1455,29,Seco,44930,7182937,2023,1,4,59.0,3,1,OK,1.0
1459,29,Seco,44931,7183904,2023,1,5,682.0,4,11,OK,1.0
1460,29,Seco,44931,7184164,2023,1,5,7.0,4,4,OK,1.0
1464,29,Seco,44932,7184948,2023,1,6,876.0,5,16,OK,1.0
1468,29,Seco,44935,7186721,2023,1,9,899.0,1,19,OK,1.0
1472,29,Seco,44936,7187493,2023,1,10,688.0,2,8,OK,1.0
1476,29,Seco,44937,7188494,2023,1,11,737.0,3,11,OK,1.0
1480,29,Seco,44938,7189410,2023,1,12,696.0,4,7,OK,1.0
1484,29,Seco,44939,7190284,2023,1,13,927.0,5,15,OK,1.0
1488,29,Seco,44942,7192035,2023,1,16,1090.0,1,21,OK,1.0
1489,29,Seco,44942,7192038,2023,1,16,134.0,1,1,OK,1.0
1493,29,Seco,44943,7192791,2023,1,17,702.0,2,10,OK,1.0
1497,29,Seco,44944,7193708,2023,1,18,556.0,3,7,OK,1.0
1501,29,Seco,44945,7194619,2023,1,19,637.0,4,7,OK,1.0
1505,29,Seco,44946,7195590,2023,1,20,883.0,5,16,OK,1.0
1509,29,Seco,44949,7197418,2023,1,23,1099.0,1,22,OK,1.0
1510,29,Seco,44949,7197427,2023,1,23,142.0,1,1,OK,1.0
1514,29,Seco,44950,7198200,2023,1,24,854.0,2,11,OK,1.0
1518,29,Seco,44951,7199237,2023,1,25,704.0,3,6,OK,1.0
1522,29,Seco,44952,7200196,2023,1,26,755.0,4,9,OK,1.0
1526,29,Seco,44953,7201195,2023,1,27,861.0,5,11,OK,1.0
1530,29,Seco,44956,7203090,2023,1,30,1140.0,1,19,OK,1.0
1531,29,Seco,44956,7203093,2023,1,30,142.0,1,1,OK,1.0
1535,29,Seco,44957,7203957,2023,1,31,855.0,2,12,OK,1.0
1539,29,Seco,44958,7204849,2023,2,1,775.0,3,8,OK,1.0
1543,29,Seco,44959,7205908,2023,2,2,707.0,4,7,OK,1.0
1547,29,Seco,44960,7206857,2023,2,3,998.0,5,14,OK,1.0
1551,29,Seco,44964,7209503,2023,2,7,1423.0,2,22,OK,1.0
1555,29,Seco,44965,7210509,2023,2,8,991.0,3,14,OK,1.0
1559,29,Seco,44966,7211495,2023,2,9,892.0,4,9,OK,1.0
1563,29,Seco,44967,7212483,2023,2,10,888.0,5,8,OK,1.0
1567,29,Seco,44968,7213445,2023,2,11,1068.0,6,17,OK,1.0
1572,29,Seco,44971,7215075,2023,2,14,1180.0,2,20,OK,1.0
1576,29,Seco,44973,7217001,2023,2,16,930.0,4,14,OK,1.0
1579,29,Seco,44974,7218387,2023,2,17,871.0,5,15,OK,1.0
1583,29,Seco,44975,7218822,2023,2,18,983.0,6,17,OK,1.0
1586,29,Seco,44977,7219777,2023,2,20,718.0,1,10,OK,1.0
1590,29,Seco,44978,7220596,2023,2,21,711.0,2,7,OK,1.0
1594,29,Seco,44979,7221475,2023,2,22,849.0,3,9,OK,1.0
1598,29,Seco,44980,7222636,2023,2,23,724.0,4,5,OK,1.0
1602,29,Seco,44981,7223729,2023,2,24,805.0,5,10,OK,1.0
1606,29,Seco,44982,7224718,2023,2,25,750.0,6,10,OK,1.0
1610,29,Seco,44984,7225679,2023,2,27,862.0,1,15,OK,1.0
1614,29,Seco,44985,7226521,2023,2,28,684.0,2,9,OK,1.0
1618,35,Seco,44929,7181867,2023,1,3,346.0,2,8,OK,1.0
1622,35,Seco,44930,7182946,2023,1,4,973.0,3,20,OK,1.0
1626,35,Seco,44932,7184841,2023,1,6,885.0,5,16,OK,1.0
1630,35,Seco,44933,7185644,2023,1,7,785.0,6,11,OK,1.0
1634,35,Seco,44936,7187588,2023,1,10,689.0,2,15,OK,1.0
1638,35,Seco,44937,7188512,2023,1,11,965.0,3,17,OK,1.0
1642,35,Seco,44939,7190312,2023,1,13,855.0,5,16,OK,1.0
1643,35,Seco,44939,7190376,2023,1,13,73.0,5,4,OK,1.0
1647,35,Seco,44940,7191221,2023,1,14,777.0,6,14,OK,1.0
1651,35,Seco,44943,7192741,2023,1,17,783.0,2,15,OK,1.0
1652,35,Seco,44943,7192808,2023,1,17,375.0,2,8,OK,1.0
1656,35,Seco,44944,7193754,2023,1,18,563.0,3,10,OK,1.0
1660,35,Seco,44946,7195558,2023,1,20,1123.0,5,17,OK,1.0
1664,35,Seco,44947,7196497,2023,1,21,934.0,6,14,OK,1.0
1668,35,Seco,44950,7198165,2023,1,24,972.0,2,19,OK,1.0
1672,35,Seco,44951,7199199,2023,1,25,664.0,3,8,OK,1.0
1676,35,Seco,44952,7200420,2023,1,26,697.0,4,6,OK,1.0
1680,35,Seco,44953,7201357,2023,1,27,668.0,5,6,OK,1.0
1684,35,Seco,44954,7202186,2023,1,28,993.0,6,15,OK,1.0
1688,35,Seco,44957,7203877,2023,1,31,917.0,2,16,OK,1.0
1689,35,Seco,44957,7203974,2023,1,31,325.0,2,5,OK,1.0
1693,35,Seco,44958,7204944,2023,2,1,795.0,3,10,OK,1.0
1697,35,Seco,44959,7205872,2023,2,2,815.0,4,8,OK,1.0
1701,35,Seco,44960,7206923,2023,2,3,856.0,5,8,OK,1.0
1705,35,Seco,44961,7207718,2023,2,4,893.0,6,14,OK,1.0
1706,35,Seco,44961,7207722,2023,2,4,313.0,6,5,OK,1.0
1710,35,Seco,44964,7209547,2023,2,7,1092.0,2,14,OK,1.0
1714,35,Seco,44965,7210638,2023,2,8,789.0,3,9,OK,1.0
1718,35,Seco,44966,7211553,2023,2,9,814.0,4,9,OK,1.0
1722,35,Seco,44967,7212569,2023,2,10,844.0,5,9,OK,1.0
1726,35,Seco,44968,7213491,2023,2,11,987.0,6,14,OK,1.0
1731,35,Seco,44971,7215142,2023,2,14,1099.0,2,22,OK,1.0
1735,35,Seco,44973,7217068,2023,2,16,681.0,4,8,OK,1.0
1739,35,Seco,44974,7218006,2023,2,17,807.0,5,12,OK,1.0
1743,35,Seco,44975,7218991,2023,2,18,862.0,6,13,OK,1.0
1747,35,Seco,44977,7219707,2023,2,20,806.0,1,9,OK,1.0
1751,35,Seco,44979,7221476,2023,2,22,927.0,3,14,OK,1.0
1755,35,Seco,44980,7222710,2023,2,23,826.0,4,8,OK,1.0
1759,35,Seco,44982,7224784,2023,2,25,812.0,6,11,OK,1.0
1763,35,Seco,44984,7226478,2023,2,27,1105.0,1,16,OK,1.0
1766,36,Seco,44928,7181612,2023,1,2,531.0,1,10,OK,1.0
1767,36,Seco,44930,7183836,2023,1,4,653.0,3,14,OK,1.0
1769,36,Seco,44932,7185466,2023,1,6,619.0,5,11,OK,1.0
1773,36,Seco,44935,7187385,2023,1,9,730.0,1,14,OK,1.0
1777,36,Seco,44937,7189232,2023,1,11,930.0,3,14,OK,1.0
1781,36,Seco,44939,7191070,2023,1,13,909.0,5,16,OK,1.0
1783,36,Seco,44942,7192484,2023,1,16,757.0,1,14,OK,1.0
1788,36,Seco,44944,7194405,2023,1,18,793.0,3,15,OK,1.0
1791,36,Seco,44947,7196995,2023,1,21,729.0,6,12,OK,1.0
1793,36,Seco,44949,7197991,2023,1,23,669.0,1,8,OK,1.0
1798,36,Seco,44951,7200027,2023,1,25,683.0,3,10,OK,1.0
1801,36,Seco,44952,7200758,2023,1,26,174.0,4,5,OK,1.0
1807,36,Seco,44956,7202958,2023,1,30,679.0,1,9,OK,1.0
1808,36,Seco,44956,7203810,2023,1,30,252.0,1,7,OK,1.0
1810,36,Seco,44958,7205731,2023,2,1,981.0,3,16,OK,1.0
1812,36,Seco,44959,7206704,2023,2,2,180.0,4,7,OK,1.0
1815,36,Seco,44961,7208158,2023,2,4,860.0,6,13,OK,1.0
1820,36,Seco,44965,7210395,2023,2,8,919.0,3,15,OK,1.0
1821,36,Seco,44965,7211079,2023,2,8,273.0,3,7,OK,1.0
1825,36,Seco,44966,7212363,2023,2,9,757.0,4,9,OK,1.0
1828,36,Seco,44968,7213810,2023,2,11,829.0,6,13,OK,1.0
1830,36,Seco,44971,7215862,2023,2,14,728.0,2,10,OK,1.0
1832,36,Seco,44972,7216778,2023,2,15,205.0,3,7,OK,1.0
1834,36,Seco,44974,7218782,2023,2,17,468.0,5,5,OK,1.0
1836,36,Seco,44975,7219519,2023,2,18,313.0,6,8,OK,1.0
1838,36,Seco,44978,7221347,2023,2,21,632.0,2,10,OK,1.0
1840,36,Seco,44979,7221935,2023,2,22,491.0,3,7,OK,1.0
1844,36,Seco,44981,7224625,2023,2,24,589.0,5,7,OK,1.0
1847,36,Seco,44982,7225523,2023,2,25,259.0,6,6,OK,1.0
1852,36,Seco,44985,7227345,2023,2,28,664.0,2,10,OK,1.0
1856,37,Seco,44928,7181276,2023,1,2,1054.0,1,20,OK,1.0
1860,37,Seco,44929,7181878,2023,1,3,429.0,2,5,OK,1.0
1864,37,Seco,44930,7182982,2023,1,4,10.0,3,1,OK,1.0
1865,37,Seco,44930,7182991,2023,1,4,796.0,3,18,OK,1.0
1871,37,Seco,44931,7183969,2023,1,5,729.0,4,10,OK,1.0
1875,37,Seco,44932,7184849,2023,1,6,830.0,5,16,OK,1.0
1879,37,Seco,44935,7186773,2023,1,9,456.0,1,7,OK,1.0
1884,37,Seco,44936,7187596,2023,1,10,839.0,2,14,OK,1.0
1888,37,Seco,44937,7188518,2023,1,11,902.0,3,14,OK,1.0
1892,37,Seco,44938,7189444,2023,1,12,716.0,4,8,OK,1.0
1893,37,Seco,44938,7189659,2023,1,12,1.0,4,1,OK,1.0
1898,37,Seco,44939,7190317,2023,1,13,825.0,5,15,OK,1.0
1903,37,Seco,44942,7191948,2023,1,16,812.0,1,20,OK,1.0
1907,37,Seco,44943,7192874,2023,1,17,796.0,2,10,OK,1.0
1908,37,Seco,44943,7193028,2023,1,17,25.0,2,1,OK,1.0
1909,37,Seco,44943,7193029,2023,1,17,30.0,2,2,OK,1.0
1913,37,Seco,44944,7193761,2023,1,18,725.0,3,7,OK,1.0
1917,37,Seco,44945,7194625,2023,1,19,766.0,4,10,OK,1.0
1918,37,Seco,44945,7194646,2023,1,19,67.0,4,1,OK,1.0
1922,37,Seco,44946,7195423,2023,1,20,822.0,5,13,OK,1.0
1923,37,Seco,44946,7195427,2023,1,20,73.0,5,1,OK,1.0
1924,37,Seco,44946,7195594,2023,1,20,21.0,5,1,OK,1.0
1928,37,Seco,44949,7197448,2023,1,23,837.0,1,17,OK,1.0
1929,37,Seco,44949,7197464,2023,1,23,58.0,1,1,OK,1.0
1933,37,Seco,44950,7198299,2023,1,24,666.0,2,8,OK,1.0
1937,37,Seco,44951,7199219,2023,1,25,732.0,3,10,OK,1.0
1941,37,Seco,44952,7200227,2023,1,26,741.0,4,10,OK,1.0
1945,37,Seco,44953,7201199,2023,1,27,846.0,5,13,OK,1.0
1949,37,Seco,44956,7203133,2023,1,30,742.0,1,15,OK,1.0
1953,37,Seco,44957,7203983,2023,1,31,858.0,2,14,OK,1.0
1957,37,Seco,44958,7204947,2023,2,1,846.0,3,10,OK,1.0
1961,37,Seco,44959,7205784,2023,2,2,834.0,4,11,OK,1.0
1966,37,Seco,44960,7206758,2023,2,3,721.0,5,11,OK,1.0
1970,37,Seco,44963,7208835,2023,2,6,698.0,1,13,OK,1.0
1974,37,Seco,44964,7209585,2023,2,7,664.0,2,11,OK,1.0
1979,37,Seco,44965,7210574,2023,2,8,1090.0,3,19,OK,1.0
1980,37,Seco,44965,7210590,2023,2,8,416.0,3,7,OK,1.0
1984,37,Seco,44966,7211567,2023,2,9,698.0,4,8,OK,1.0
1988,37,Seco,44967,7212486,2023,2,10,689.0,5,12,OK,1.0
1992,37,Seco,44970,7214396,2023,2,13,709.0,1,15,OK,1.0
1994,37,Seco,44971,7215187,2023,2,14,1073.0,2,22,OK,1.0
2000,37,Seco,44972,7216069,2023,2,15,978.0,3,17,OK,1.0
2001,37,Seco,44972,7216139,2023,2,15,274.0,3,3,OK,1.0
2005,37,Seco,44973,7217004,2023,2,16,870.0,4,8,OK,1.0
2009,37,Seco,44974,7217999,2023,2,17,1504.0,5,26,OK,1.0
2011,37,Seco,44977,7219655,2023,2,20,851.0,1,11,OK,1.0
2014,37,Seco,44978,7220545,2023,2,21,837.0,2,8,OK,1.0
2018,37,Seco,44979,7221480,2023,2,22,958.0,3,11,OK,1.0
2022,37,Seco,44980,7222732,2023,2,23,815.0,4,6,OK,1.0
2026,37,Seco,44981,7223697,2023,2,24,1372.0,5,20,OK,1.0
2030,37,Seco,44984,7225746,2023,2,27,1071.0,1,16,OK,1.0
2033,37,Seco,44985,7226542,2023,2,28,940.0,2,13,OK,1.0
2036,42,Seco,44929,7182730,2023,1,3,605.0,2,12,OK,1.0
2039,42,Seco,44931,7184558,2023,1,5,305.0,4,8,OK,1.0
2041,42,Seco,44933,7186454,2023,1,7,603.0,6,10,OK,1.0
2045,42,Seco,44936,7188220,2023,1,10,774.0,2,15,OK,1.0
2049,42,Seco,44938,7190096,2023,1,12,982.0,4,18,OK,1.0
2054,42,Seco,44943,7193140,2023,1,17,1260.0,2,25,OK,1.0
2059,42,Seco,44945,7194970,2023,1,19,751.0,4,11,OK,1.0
2063,42,Seco,44947,7197002,2023,1,21,850.0,6,12,OK,1.0
2067,42,Seco,44950,7198952,2023,1,24,832.0,2,14,OK,1.0
2068,42,Seco,44950,7198968,2023,1,24,81.0,2,1,OK,1.0
2071,42,Seco,44951,7199697,2023,1,25,576.0,3,6,OK,1.0
2074,42,Seco,44952,7200714,2023,1,26,603.0,4,12,OK,1.0
2077,42,Seco,44953,7201949,2023,1,27,533.0,5,4,OK,1.0
2082,42,Seco,44956,7202630,2023,1,30,624.0,1,7,OK,1.0
2083,42,Seco,44956,7203677,2023,1,30,358.0,1,6,OK,1.0
2088,42,Seco,44958,7205704,2023,2,1,380.0,3,7,OK,1.0
2091,42,Seco,44959,7206431,2023,2,2,331.0,4,8,OK,1.0
2095,42,Seco,44960,7207568,2023,2,3,378.0,5,6,OK,1.0
2099,42,Seco,44964,7210272,2023,2,7,407.0,2,10,OK,1.0
2103,42,Seco,44966,7212183,2023,2,9,527.0,4,9,OK,1.0
2106,42,Seco,44967,7213335,2023,2,10,597.0,5,12,OK,1.0
2110,42,Seco,44968,7214070,2023,2,11,527.0,6,11,OK,1.0
2114,42,Seco,44971,7215810,2023,2,14,636.0,2,10,OK,1.0
2118,42,Seco,44973,7217834,2023,2,16,824.0,4,13,OK,1.0
2122,42,Seco,44974,7218738,2023,2,17,197.0,5,5,OK,1.0
2125,42,Seco,44975,7219530,2023,2,18,589.0,6,13,OK,1.0
2128,42,Seco,44977,7220115,2023,2,20,585.0,1,8,OK,1.0
2131,42,Seco,44979,7221542,2023,2,22,749.0,3,9,OK,1.0
2135,42,Seco,44980,7223073,2023,2,23,588.0,4,6,OK,1.0
2136,42,Seco,44980,7223131,2023,2,23,39.0,4,1,OK,1.0
2139,42,Seco,44981,7224599,2023,2,24,308.0,5,5,OK,1.0
2143,42,Seco,44982,7225034,2023,2,25,403.0,6,6,OK,1.0
2147,42,Seco,44984,7226358,2023,2,27,770.0,1,12,OK,1.0
2151,46,Seco,44928,7181631,2023,1,2,426.0,1,7,OK,1.0
2155,46,Seco,44930,7183847,2023,1,4,726.0,3,15,OK,1.0
2159,46,Seco,44932,7185570,2023,1,6,702.0,5,12,OK,1.0
2164,46,Seco,44935,7187421,2023,1,9,751.0,1,18,OK,1.0
2168,46,Seco,44937,7189293,2023,1,11,1096.0,3,18,OK,1.0
2172,46,Seco,44939,7191097,2023,1,13,814.0,5,16,OK,1.0
2176,46,Seco,44943,7192534,2023,1,17,1078.0,2,18,OK,1.0
2180,46,Seco,44944,7194500,2023,1,18,729.0,3,10,OK,1.0
2184,46,Seco,44946,7196294,2023,1,20,661.0,5,9,OK,1.0
2187,46,Seco,44949,7197315,2023,1,23,824.0,1,14,OK,1.0
2188,46,Seco,44949,7197317,2023,1,23,85.0,1,1,OK,1.0
2193,46,Seco,44951,7200036,2023,1,25,686.0,3,12,OK,1.0
2197,46,Seco,44952,7201038,2023,1,26,223.0,4,9,OK,1.0
2202,46,Seco,44953,7202001,2023,1,27,476.0,5,5,OK,1.0
2209,46,Seco,44956,7202957,2023,1,30,215.0,1,4,OK,1.0
2210,46,Seco,44956,7203814,2023,1,30,724.0,1,12,OK,1.0
2214,46,Seco,44958,7205290,2023,2,1,746.0,3,10,OK,1.0
2218,46,Seco,44959,7206735,2023,2,2,609.0,4,9,OK,1.0
2222,46,Seco,44960,7207706,2023,2,3,275.0,5,7,OK,1.0
2226,46,Seco,44961,7208633,2023,2,4,669.0,6,9,OK,1.0
2227,46,Seco,44961,7208659,2023,2,4,55.0,6,1,OK,1.0
2231,46,Seco,44963,7209453,2023,2,6,433.0,1,9,OK,1.0
2235,46,Seco,44965,7211445,2023,2,8,780.0,3,12,OK,1.0
2238,46,Seco,44966,7212421,2023,2,9,312.0,4,6,OK,1.0
2242,46,Seco,44967,7213414,2023,2,10,617.0,5,7,OK,1.0
2246,46,Seco,44971,7215569,2023,2,14,117.0,2,1,OK,1.0
2247,46,Seco,44971,7215941,2023,2,14,852.0,2,15,OK,1.0
2251,46,Seco,44973,7217889,2023,2,16,523.0,4,6,OK,1.0
2254,46,Seco,44974,7218803,2023,2,17,213.0,5,7,OK,1.0
2258,46,Seco,44975,7219514,2023,2,18,550.0,6,10,OK,1.0
2262,46,Seco,44978,7221378,2023,2,21,773.0,2,11,OK,1.0
2266,46,Seco,44980,7223589,2023,2,23,547.0,4,7,OK,1.0
2269,46,Seco,44981,7224660,2023,2,24,170.0,5,5,OK,1.0
2273,46,Seco,44982,7225121,2023,2,25,242.0,6,6,OK,1.0
2277,46,Seco,44985,7227380,2023,2,28,729.0,2,12,OK,1.0
2279,49,Seco,44928,7181623,2023,1,2,96.0,1,2,OK,1.0
2280,49,Seco,44930,7183763,2023,1,4,549.0,3,9,OK,1.0
2284,49,Seco,44932,7185564,2023,1,6,562.0,5,9,OK,1.0
2285,49,Seco,44935,7187407,2023,1,9,592.0,1,10,OK,1.0
2289,49,Seco,44937,7189281,2023,1,11,445.0,3,7,OK,1.0
2292,49,Seco,44939,7191075,2023,1,13,457.0,5,8,OK,1.0
2295,49,Seco,44942,7192530,2023,1,16,551.0,1,11,OK,1.0
2299,49,Seco,44944,7193713,2023,1,18,1094.0,3,18,OK,1.0
2303,49,Seco,44946,7196269,2023,1,20,272.0,5,4,OK,1.0
2305,49,Seco,44949,7198033,2023,1,23,366.0,1,5,OK,1.0
2308,49,Seco,44951,7199703,2023,1,25,449.0,3,9,OK,1.0
2314,49,Seco,44956,7201996,2023,1,30,469.0,1,7,OK,1.0
2315,49,Seco,44956,7203766,2023,1,30,470.0,1,8,OK,1.0
2316,49,Seco,44956,7203780,2023,1,30,28.0,1,1,OK,1.0
2320,49,Seco,44958,7205710,2023,2,1,352.0,3,9,OK,1.0
2323,49,Seco,44961,7207676,2023,2,4,446.0,6,9,OK,1.0
2328,49,Seco,44965,7211439,2023,2,8,809.0,3,16,OK,1.0
2330,49,Seco,44967,7213340,2023,2,10,571.0,5,9,OK,1.0
2334,49,Seco,44980,7217853,2023,2,23,641.0,4,11,OK,1.0
2335,49,Seco,44980,7218795,2023,2,23,434.0,4,10,OK,1.0
2336,49,Seco,44980,7221124,2023,2,23,399.0,4,3,OK,1.0
2337,49,Seco,44980,7223083,2023,2,23,639.0,4,9,OK,1.0
2338,49,Seco,44980,7223138,2023,2,23,46.0,4,1,OK,1.0
2340,49,Seco,44981,7224647,2023,2,24,325.0,5,5,OK,1.0
2342,49,Seco,44984,7226458,2023,2,27,375.0,1,4,OK,1.0
2343,49,Seco,44985,7227370,2023,2,28,182.0,2,4,OK,1.0
2347,50,Seco,44929,7182728,2023,1,3,681.0,2,10,OK,1.0
2351,50,Seco,44931,7184628,2023,1,5,725.0,4,15,OK,1.0
2355,50,Seco,44933,7186449,2023,1,7,635.0,6,19,OK,1.0
2359,50,Seco,44936,7188218,2023,1,10,735.0,2,10,OK,1.0
2363,50,Seco,44938,7190094,2023,1,12,828.0,4,13,OK,1.0
2364,50,Seco,44938,7190200,2023,1,12,302.0,4,6,OK,1.0
2368,50,Seco,44940,7191798,2023,1,14,665.0,6,15,OK,1.0
2372,50,Seco,44943,7193082,2023,1,17,696.0,2,14,OK,1.0
2376,50,Seco,44945,7194556,2023,1,19,876.0,4,15,OK,1.0
2381,50,Seco,44947,7196340,2023,1,21,824.0,6,12,OK,1.0
2382,50,Seco,44947,7196925,2023,1,21,15.0,6,1,OK,1.0
2387,50,Seco,44949,7197688,2023,1,23,718.0,1,11,OK,1.0
2391,50,Seco,44950,7198951,2023,1,24,644.0,2,9,OK,1.0
2397,50,Seco,44951,7199694,2023,1,25,587.0,3,8,OK,1.0
2398,50,Seco,44951,7200109,2023,1,25,566.0,3,5,OK,1.0
2404,50,Seco,44953,7201097,2023,1,27,599.0,5,7,OK,1.0
2405,50,Seco,44953,7201102,2023,1,27,40.0,5,1,OK,1.0
2409,50,Seco,44954,7202116,2023,1,28,657.0,6,7,OK,1.0
2412,50,Seco,44956,7203673,2023,1,30,752.0,1,12,OK,1.0
2417,50,Seco,44959,7206423,2023,2,2,758.0,4,16,OK,1.0
2423,50,Seco,44960,7207565,2023,2,3,664.0,5,9,OK,1.0
2424,50,Seco,44960,7207734,2023,2,3,339.0,5,7,OK,1.0
2430,50,Seco,44964,7210267,2023,2,7,752.0,2,12,OK,1.0
2434,50,Seco,44966,7212181,2023,2,9,741.0,4,11,OK,1.0
2438,50,Seco,44967,7212889,2023,2,10,321.0,5,7,OK,1.0
2442,50,Seco,44968,7214067,2023,2,11,712.0,6,9,OK,1.0
2444,50,Seco,44971,7214920,2023,2,14,410.0,2,9,OK,1.0
2449,50,Seco,44973,7217808,2023,2,16,683.0,4,10,OK,1.0
2454,50,Seco,44975,7218735,2023,2,18,165.0,6,4,OK,1.0
2455,50,Seco,44975,7219298,2023,2,18,650.0,6,9,OK,1.0
2458,50,Seco,44977,7220109,2023,2,20,378.0,1,4,OK,1.0
2462,50,Seco,44978,7221110,2023,2,21,464.0,2,4,OK,1.0
2465,50,Seco,44979,7221541,2023,2,22,458.0,3,5,OK,1.0
2469,50,Seco,44980,7223065,2023,2,23,558.0,4,4,OK,1.0
2470,50,Seco,44980,7223125,2023,2,23,13.0,4,1,OK,1.0
2473,50,Seco,44981,7224598,2023,2,24,307.0,5,5,OK,1.0
2477,50,Seco,44982,7225433,2023,2,25,432.0,6,7,OK,1.0
2480,50,Seco,44984,7226357,2023,2,27,460.0,1,8,OK,1.0
2485,50,Seco,44985,7226931,2023,2,28,386.0,2,6,OK,1.0
2489,52,Seco,44929,7182066,2023,1,3,258.0,2,6,OK,1.0
